sample_id,site_id,collection_date,year
196-240214,4,2/14/24,2024
196-240216,4,2/16/24,2024
196-240219,4,2/19/24,2024
196-240221,4,2/21/24,2024
204-230515,5,5/15/23,2023
204-230517,5,5/17/23,2023
204-230518,5,5/18/23,2023
204-230522,5,5/22/23,2023
204-230524,5,5/24/23,2023
204-230525,5,5/25/23,2023
204-230531,5,5/31/23,2023
204-230601,5,6/1/23,2023
204-230605,5,6/5/23,2023
204-230607,5,6/7/23,2023
204-230608,5,6/8/23,2023
204-230612,5,6/12/23,2023
204-230614,5,6/14/23,2023
204-230615,5,6/15/23,2023
204-230621,5,6/21/23,2023
204-230622,5,6/22/23,2023
204-230717,5,7/17/23,2023
204-230719,5,7/19/23,2023
204-230720,5,7/20/23,2023
204-230724,5,7/24/23,2023
204-230726,5,7/26/23,2023
204-230727,5,7/27/23,2023
204-230731,5,7/31/23,2023
204-230802,5,8/2/23,2023
204-230803,5,8/3/23,2023
204-230807,5,8/7/23,2023
204-230809,5,8/9/23,2023
204-230810,5,8/10/23,2023
204-230814,5,8/14/23,2023
204-230816,5,8/16/23,2023
204-230817,5,8/17/23,2023
204-230821,5,8/21/23,2023
204-230830,5,8/30/23,2023
204-230831,5,8/31/23,2023
204-230906,5,9/6/23,2023
204-230907,5,9/7/23,2023
204-230911,5,9/11/23,2023
204-230913,5,9/13/23,2023
204-230914,5,9/14/23,2023
204-230918,5,9/18/23,2023
204-230920,5,9/20/23,2023
204-230921,5,9/21/23,2023
204-230925,5,9/25/23,2023
204-230927,5,9/27/23,2023
204-230928,5,9/28/23,2023
204-231002,5,10/2/23,2023
204-231004,5,10/4/23,2023
204-231005,5,10/5/23,2023
204-231011,5,10/11/23,2023
204-231012,5,10/12/23,2023
204-231016,5,10/16/23,2023
204-231019,5,10/19/23,2023
204-231023,5,10/23/23,2023
204-231025,5,10/25/23,2023
204-231026,5,10/26/23,2023
204-231030,5,10/30/23,2023
204-231101,5,11/1/23,2023
204-231102,5,11/2/23,2023
204-231106,5,11/6/23,2023
204-231107,5,11/7/23,2023
204-231113,5,11/13/23,2023
204-231115,5,11/15/23,2023
204-231116,5,11/16/23,2023
204-231120,5,11/20/23,2023
204-231121,5,11/21/23,2023
204-231127,5,11/27/23,2023
204-231129,5,11/29/23,2023
204-231130,5,11/30/23,2023
204-231204,5,12/4/23,2023
204-231206,5,12/6/23,2023
204-231207,5,12/7/23,2023
204-231211,5,12/11/23,2023
204-231213,5,12/13/23,2023
204-231214,5,12/14/23,2023
204-231218,5,12/18/23,2023
204-231220,5,12/20/23,2023
204-231221,5,12/21/23,2023
204-231226,5,12/26/23,2023
204-231227,5,12/27/23,2023
204-231228,5,12/28/23,2023
204-240102,5,1/2/24,2024
204-240103,5,1/3/24,2024
204-240104,5,1/4/24,2024
204-240108,5,1/8/24,2024
204-240110,5,1/10/24,2024
204-240111,5,1/11/24,2024
204-240116,5,1/16/24,2024
204-240117,5,1/17/24,2024
204-240118,5,1/18/24,2024
204-240122,5,1/22/24,2024
204-240124,5,1/24/24,2024
204-240125,5,1/25/24,2024
204-240129,5,1/29/24,2024
204-240131,5,1/31/24,2024
204-240201,5,2/1/24,2024
204-240205,5,2/5/24,2024
204-240207,5,2/7/24,2024
204-240208,5,2/8/24,2024
204-240212,5,2/12/24,2024
204-240214,5,2/14/24,2024
204-240215,5,2/15/24,2024
204-240220,5,2/20/24,2024
204-240221,5,2/21/24,2024
204-240222,5,2/22/24,2024
142-221205,6,12/5/22,2022
142-221207,6,12/7/22,2022
142-221209,6,12/9/22,2022
142-221212,6,12/12/22,2022
142-221214,6,12/14/22,2022
142-221216,6,12/16/22,2022
142-221219,6,12/19/22,2022
142-221221,6,12/21/22,2022
142-221222,6,12/22/22,2022
142-221227,6,12/27/22,2022
142-221228,6,12/28/22,2022
142-221229,6,12/29/22,2022
142-230103,6,1/3/23,2023
142-230104,6,1/4/23,2023
142-230105,6,1/5/23,2023
142-230109,6,1/9/23,2023
142-230111,6,1/11/23,2023
142-230113,6,1/13/23,2023
142-230117,6,1/17/23,2023
142-230118,6,1/18/23,2023
142-230120,6,1/20/23,2023
142-230123,6,1/23/23,2023
142-230125,6,1/25/23,2023
142-230127,6,1/27/23,2023
142-230130,6,1/30/23,2023
142-230201,6,2/1/23,2023
142-230203,6,2/3/23,2023
142-230206,6,2/6/23,2023
142-230208,6,2/8/23,2023
142-230210,6,2/10/23,2023
142-230213,6,2/13/23,2023
142-230215,6,2/15/23,2023
142-230217,6,2/17/23,2023
142-230221,6,2/21/23,2023
142-230222,6,2/22/23,2023
142-230224,6,2/24/23,2023
142-230227,6,2/27/23,2023
142-230301,6,3/1/23,2023
142-230303,6,3/3/23,2023
142-230306,6,3/6/23,2023
142-230308,6,3/8/23,2023
142-230310,6,3/10/23,2023
142-230312,6,3/12/23,2023
142-230315,6,3/15/23,2023
142-230317,6,3/17/23,2023
142-230320,6,3/20/23,2023
142-230322,6,3/22/23,2023
142-230324,6,3/24/23,2023
142-230327,6,3/27/23,2023
142-230329,6,3/29/23,2023
142-230331,6,3/31/23,2023
142-230403,6,4/3/23,2023
142-230405,6,4/5/23,2023
142-230406,6,4/6/23,2023
142-230410,6,4/10/23,2023
142-230412,6,4/12/23,2023
142-230414,6,4/14/23,2023
142-230417,6,4/17/23,2023
142-230419,6,4/19/23,2023
142-230421,6,4/21/23,2023
142-230424,6,4/24/23,2023
142-230426,6,4/26/23,2023
142-230428,6,4/28/23,2023
142-230501,6,5/1/23,2023
142-230503,6,5/3/23,2023
142-230505,6,5/5/23,2023
142-230508,6,5/8/23,2023
142-230510,6,5/10/23,2023
142-230512,6,5/12/23,2023
142-230515,6,5/15/23,2023
142-230517,6,5/17/23,2023
142-230519,6,5/19/23,2023
142-230522,6,5/22/23,2023
142-230524,6,5/24/23,2023
142-230526,6,5/26/23,2023
142-230531,6,5/31/23,2023
142-230602,6,6/2/23,2023
142-230605,6,6/5/23,2023
142-230607,6,6/7/23,2023
142-230609,6,6/9/23,2023
142-230612,6,6/12/23,2023
142-230614,6,6/14/23,2023
142-230615,6,6/15/23,2023
142-230619,6,6/19/23,2023
142-230621,6,6/21/23,2023
142-230623,6,6/23/23,2023
142-230626,6,6/26/23,2023
142-230628,6,6/28/23,2023
142-230629,6,6/29/23,2023
142-230705,6,7/5/23,2023
142-230706,6,7/6/23,2023
142-230707,6,7/7/23,2023
142-230710,6,7/10/23,2023
142-230712,6,7/12/23,2023
142-230714,6,7/14/23,2023
142-230717,6,7/17/23,2023
142-230719,6,7/19/23,2023
142-230721,6,7/21/23,2023
142-230724,6,7/24/23,2023
142-230726,6,7/26/23,2023
142-230728,6,7/28/23,2023
142-230731,6,7/31/23,2023
142-230802,6,8/2/23,2023
142-230804,6,8/4/23,2023
142-230807,6,8/7/23,2023
142-230809,6,8/9/23,2023
142-230811,6,8/11/23,2023
142-230814,6,8/14/23,2023
142-230816,6,8/16/23,2023
142-230818,6,8/18/23,2023
142-230821,6,8/21/23,2023
142-230823,6,8/23/23,2023
142-230825,6,8/25/23,2023
142-230828,6,8/28/23,2023
142-230830,6,8/30/23,2023
142-230901,6,9/1/23,2023
142-230906,6,9/6/23,2023
142-230908,6,9/8/23,2023
142-230911,6,9/11/23,2023
142-230913,6,9/13/23,2023
142-230915,6,9/15/23,2023
142-230918,6,9/18/23,2023
142-230920,6,9/20/23,2023
142-230922,6,9/22/23,2023
142-230925,6,9/25/23,2023
142-230927,6,9/27/23,2023
142-230929,6,9/29/23,2023
142-231001,6,10/1/23,2023
142-231004,6,10/4/23,2023
142-231006,6,10/6/23,2023
142-231010,6,10/10/23,2023
142-231011,6,10/11/23,2023
142-231013,6,10/13/23,2023
142-231016,6,10/16/23,2023
142-231018,6,10/18/23,2023
142-231020,6,10/20/23,2023
142-231023,6,10/23/23,2023
142-231025,6,10/25/23,2023
142-231027,6,10/27/23,2023
142-231030,6,10/30/23,2023
142-231101,6,11/1/23,2023
142-231103,6,11/3/23,2023
142-231106,6,11/6/23,2023
142-231107,6,11/7/23,2023
142-231108,6,11/8/23,2023
142-231113,6,11/13/23,2023
142-231115,6,11/15/23,2023
142-231117,6,11/17/23,2023
142-231120,6,11/20/23,2023
142-231121,6,11/21/23,2023
142-231124,6,11/24/23,2023
142-231127,6,11/27/23,2023
142-231129,6,11/29/23,2023
142-231201,6,12/1/23,2023
142-231204,6,12/4/23,2023
142-231206,6,12/6/23,2023
142-231208,6,12/8/23,2023
142-231211,6,12/11/23,2023
142-231213,6,12/13/23,2023
142-231215,6,12/15/23,2023
142-231218,6,12/18/23,2023
142-231220,6,12/20/23,2023
142-231222,6,12/22/23,2023
142-231226,6,12/26/23,2023
142-231227,6,12/27/23,2023
142-231229,6,12/29/23,2023
142-240102,6,1/2/24,2024
142-240103,6,1/3/24,2024
142-240105,6,1/5/24,2024
142-240108,6,1/8/24,2024
142-240110,6,1/10/24,2024
142-240112,6,1/12/24,2024
142-240116,6,1/16/24,2024
142-240117,6,1/17/24,2024
142-240118,6,1/18/24,2024
142-240122,6,1/22/24,2024
142-240124,6,1/24/24,2024
142-240125,6,1/25/24,2024
142-240129,6,1/29/24,2024
142-240131,6,1/31/24,2024
142-240202,6,2/2/24,2024
142-240205,6,2/5/24,2024
142-240207,6,2/7/24,2024
142-240209,6,2/9/24,2024
142-240212,6,2/12/24,2024
142-240214,6,2/14/24,2024
142-240216,6,2/16/24,2024
142-240220,6,2/20/24,2024
142-240221,6,2/21/24,2024
142-240222,6,2/22/24,2024
70-220815,7,8/15/22,2022
70-220817,7,8/17/22,2022
70-220819,7,8/19/22,2022
70-220822,7,8/22/22,2022
70-220824,7,8/24/22,2022
70-220826,7,8/26/22,2022
70-220829,7,8/29/22,2022
70-220831,7,8/31/22,2022
70-220902,7,9/2/22,2022
70-220905,7,9/5/22,2022
70-220907,7,9/7/22,2022
70-220909,7,9/9/22,2022
70-220912,7,9/12/22,2022
70-220914,7,9/14/22,2022
70-220916,7,9/16/22,2022
70-220919,7,9/19/22,2022
70-220921,7,9/21/22,2022
70-220923,7,9/23/22,2022
70-220926,7,9/26/22,2022
70-220928,7,9/28/22,2022
70-220930,7,9/30/22,2022
70-221003,7,10/3/22,2022
70-221005,7,10/5/22,2022
70-221007,7,10/7/22,2022
70-221010,7,10/10/22,2022
70-221012,7,10/12/22,2022
70-221014,7,10/14/22,2022
70-221017,7,10/17/22,2022
70-221019,7,10/19/22,2022
70-221021,7,10/21/22,2022
70-221024,7,10/24/22,2022
70-221026,7,10/26/22,2022
70-221028,7,10/28/22,2022
70-221031,7,10/31/22,2022
70-221102,7,11/2/22,2022
70-221104,7,11/4/22,2022
70-221107,7,11/7/22,2022
70-221109,7,11/9/22,2022
70-221111,7,11/11/22,2022
70-221114,7,11/14/22,2022
70-221116,7,11/16/22,2022
70-221118,7,11/18/22,2022
70-221121,7,11/21/22,2022
70-221123,7,11/23/22,2022
70-221125,7,11/25/22,2022
70-221128,7,11/28/22,2022
70-221130,7,11/30/22,2022
70-221202,7,12/2/22,2022
70-221205,7,12/5/22,2022
70-221207,7,12/7/22,2022
70-221209,7,12/9/22,2022
70-221212,7,12/12/22,2022
70-221214,7,12/14/22,2022
70-221216,7,12/16/22,2022
70-221219,7,12/19/22,2022
70-221221,7,12/21/22,2022
70-221223,7,12/23/22,2022
70-221226,7,12/26/22,2022
70-221228,7,12/28/22,2022
70-221230,7,12/30/22,2022
70-230102,7,1/2/23,2023
70-230104,7,1/4/23,2023
70-230106,7,1/6/23,2023
70-230109,7,1/9/23,2023
70-230111,7,1/11/23,2023
70-230113,7,1/13/23,2023
70-230116,7,1/16/23,2023
70-230118,7,1/18/23,2023
70-230120,7,1/20/23,2023
70-230123,7,1/23/23,2023
70-230125,7,1/25/23,2023
70-230127,7,1/27/23,2023
70-230130,7,1/30/23,2023
70-230201,7,2/1/23,2023
70-230203,7,2/3/23,2023
70-230206,7,2/6/23,2023
70-230208,7,2/8/23,2023
70-230210,7,2/10/23,2023
70-230213,7,2/13/23,2023
70-230215,7,2/15/23,2023
70-230217,7,2/17/23,2023
70-230220,7,2/20/23,2023
70-230222,7,2/22/23,2023
70-230224,7,2/24/23,2023
70-230227,7,2/27/23,2023
70-230301,7,3/1/23,2023
70-230303,7,3/3/23,2023
70-230306,7,3/6/23,2023
70-230308,7,3/8/23,2023
70-230310,7,3/10/23,2023
70-230313,7,3/13/23,2023
70-230315,7,3/15/23,2023
70-230317,7,3/17/23,2023
70-230320,7,3/20/23,2023
70-230322,7,3/22/23,2023
70-230324,7,3/24/23,2023
70-230327,7,3/27/23,2023
70-230329,7,3/29/23,2023
70-230331,7,3/31/23,2023
70-230403,7,4/3/23,2023
70-230405,7,4/5/23,2023
70-230407,7,4/7/23,2023
70-230410,7,4/10/23,2023
70-230412,7,4/12/23,2023
70-230414,7,4/14/23,2023
70-230417,7,4/17/23,2023
70-230419,7,4/19/23,2023
70-230421,7,4/21/23,2023
70-230424,7,4/24/23,2023
70-230426,7,4/26/23,2023
70-230428,7,4/28/23,2023
70-230501,7,5/1/23,2023
70-230503,7,5/3/23,2023
70-230505,7,5/5/23,2023
70-230508,7,5/8/23,2023
70-230510,7,5/10/23,2023
70-230512,7,5/12/23,2023
70-230515,7,5/15/23,2023
70-230517,7,5/17/23,2023
70-230519,7,5/19/23,2023
70-230522,7,5/22/23,2023
70-230524,7,5/24/23,2023
70-230526,7,5/26/23,2023
70-230529,7,5/29/23,2023
70-230531,7,5/31/23,2023
70-230602,7,6/2/23,2023
70-230605,7,6/5/23,2023
70-230607,7,6/7/23,2023
70-230609,7,6/9/23,2023
70-230612,7,6/12/23,2023
70-230614,7,6/14/23,2023
70-230616,7,6/16/23,2023
70-230619,7,6/19/23,2023
70-230621,7,6/21/23,2023
70-230623,7,6/23/23,2023
70-230626,7,6/26/23,2023
70-230628,7,6/28/23,2023
70-230630,7,6/30/23,2023
70-230703,7,7/3/23,2023
70-230705,7,7/5/23,2023
70-230707,7,7/7/23,2023
70-230710,7,7/10/23,2023
70-230712,7,7/12/23,2023
70-230714,7,7/14/23,2023
70-230717,7,7/17/23,2023
70-230719,7,7/19/23,2023
70-230721,7,7/21/23,2023
70-230724,7,7/24/23,2023
70-230726,7,7/26/23,2023
70-230728,7,7/28/23,2023
70-230731,7,7/31/23,2023
70-230802,7,8/2/23,2023
70-230804,7,8/4/23,2023
70-230807,7,8/7/23,2023
70-230809,7,8/9/23,2023
70-230811,7,8/11/23,2023
70-230814,7,8/14/23,2023
70-230816,7,8/16/23,2023
70-230818,7,8/18/23,2023
70-230821,7,8/21/23,2023
70-230823,7,8/23/23,2023
70-230825,7,8/25/23,2023
70-230828,7,8/28/23,2023
70-230830,7,8/30/23,2023
70-230901,7,9/1/23,2023
70-230904,7,9/4/23,2023
70-230906,7,9/6/23,2023
70-230908,7,9/8/23,2023
70-230911,7,9/11/23,2023
70-230913,7,9/13/23,2023
70-230915,7,9/15/23,2023
70-230918,7,9/18/23,2023
70-230920,7,9/20/23,2023
70-230922,7,9/22/23,2023
70-230925,7,9/25/23,2023
70-230927,7,9/27/23,2023
70-230929,7,9/29/23,2023
70-231002,7,10/2/23,2023
70-231004,7,10/4/23,2023
70-231006,7,10/6/23,2023
70-231009,7,10/9/23,2023
70-231011,7,10/11/23,2023
70-231013,7,10/13/23,2023
70-231016,7,10/16/23,2023
70-231018,7,10/18/23,2023
70-231020,7,10/20/23,2023
70-231023,7,10/23/23,2023
70-231025,7,10/25/23,2023
70-231027,7,10/27/23,2023
70-231030,7,10/30/23,2023
70-231101,7,11/1/23,2023
70-231103,7,11/3/23,2023
70-231106,7,11/6/23,2023
70-231108,7,11/8/23,2023
70-231110,7,11/10/23,2023
70-231113,7,11/13/23,2023
70-231115,7,11/15/23,2023
70-231117,7,11/17/23,2023
70-231120,7,11/20/23,2023
70-231122,7,11/22/23,2023
70-231124,7,11/24/23,2023
70-231127,7,11/27/23,2023
70-231129,7,11/29/23,2023
70-231201,7,12/1/23,2023
70-231204,7,12/4/23,2023
70-231206,7,12/6/23,2023
70-231208,7,12/8/23,2023
70-231211,7,12/11/23,2023
70-231213,7,12/13/23,2023
70-231215,7,12/15/23,2023
70-231218,7,12/18/23,2023
70-231220,7,12/20/23,2023
70-231222,7,12/22/23,2023
70-231225,7,12/25/23,2023
70-231227,7,12/27/23,2023
70-231229,7,12/29/23,2023
70-240101,7,1/1/24,2024
70-240103,7,1/3/24,2024
70-240105,7,1/5/24,2024
70-240108,7,1/8/24,2024
70-240110,7,1/10/24,2024
70-240112,7,1/12/24,2024
70-240115,7,1/15/24,2024
70-240117,7,1/17/24,2024
70-240119,7,1/19/24,2024
70-240122,7,1/22/24,2024
70-240124,7,1/24/24,2024
70-240126,7,1/26/24,2024
70-240129,7,1/29/24,2024
70-240131,7,1/31/24,2024
70-240202,7,2/2/24,2024
70-240205,7,2/5/24,2024
70-240207,7,2/7/24,2024
70-240209,7,2/9/24,2024
70-240212,7,2/12/24,2024
70-240214,7,2/14/24,2024
70-240216,7,2/16/24,2024
70-240219,7,2/19/24,2024
70-240221,7,2/21/24,2024
52-220626,8,6/26/22,2022
52-220628,8,6/28/22,2022
52-220630,8,6/30/22,2022
52-220704,8,7/4/22,2022
52-220705,8,7/5/22,2022
52-220706,8,7/6/22,2022
52-220711,8,7/11/22,2022
52-220712,8,7/12/22,2022
52-220713,8,7/13/22,2022
52-220718,8,7/18/22,2022
52-220719,8,7/19/22,2022
52-220720,8,7/20/22,2022
52-220801,8,8/1/22,2022
52-220802,8,8/2/22,2022
52-220803,8,8/3/22,2022
52-220808,8,8/8/22,2022
52-220809,8,8/9/22,2022
52-220810,8,8/10/22,2022
52-220815,8,8/15/22,2022
52-220816,8,8/16/22,2022
52-220817,8,8/17/22,2022
52-220822,8,8/22/22,2022
52-220823,8,8/23/22,2022
52-220824,8,8/24/22,2022
52-220829,8,8/29/22,2022
52-220830,8,8/30/22,2022
52-220831,8,8/31/22,2022
52-220905,8,9/5/22,2022
52-220906,8,9/6/22,2022
52-220907,8,9/7/22,2022
52-220912,8,9/12/22,2022
52-220913,8,9/13/22,2022
52-220914,8,9/14/22,2022
52-220919,8,9/19/22,2022
52-220920,8,9/20/22,2022
52-220921,8,9/21/22,2022
52-220926,8,9/26/22,2022
52-220927,8,9/27/22,2022
52-220928,8,9/28/22,2022
52-221003,8,10/3/22,2022
52-221004,8,10/4/22,2022
52-221005,8,10/5/22,2022
52-221010,8,10/10/22,2022
52-221011,8,10/11/22,2022
52-221012,8,10/12/22,2022
52-221017,8,10/17/22,2022
52-221018,8,10/18/22,2022
52-221019,8,10/19/22,2022
52-221024,8,10/24/22,2022
52-221025,8,10/25/22,2022
52-221026,8,10/26/22,2022
52-221031,8,10/31/22,2022
52-221101,8,11/1/22,2022
52-221102,8,11/2/22,2022
52-221107,8,11/7/22,2022
52-221108,8,11/8/22,2022
52-221109,8,11/9/22,2022
52-221114,8,11/14/22,2022
52-221115,8,11/15/22,2022
52-221116,8,11/16/22,2022
52-221121,8,11/21/22,2022
52-221122,8,11/22/22,2022
52-221123,8,11/23/22,2022
52-221128,8,11/28/22,2022
52-221129,8,11/29/22,2022
52-221130,8,11/30/22,2022
52-221205,8,12/5/22,2022
52-221206,8,12/6/22,2022
52-221207,8,12/7/22,2022
52-221212,8,12/12/22,2022
52-221213,8,12/13/22,2022
52-221214,8,12/14/22,2022
52-221219,8,12/19/22,2022
52-221220,8,12/20/22,2022
52-221221,8,12/21/22,2022
52-221226,8,12/26/22,2022
52-221227,8,12/27/22,2022
52-221228,8,12/28/22,2022
52-230102,8,1/2/23,2023
52-230103,8,1/3/23,2023
52-230104,8,1/4/23,2023
52-230109,8,1/9/23,2023
52-230110,8,1/10/23,2023
52-230111,8,1/11/23,2023
52-230116,8,1/16/23,2023
52-230117,8,1/17/23,2023
52-230118,8,1/18/23,2023
52-230123,8,1/23/23,2023
52-230124,8,1/24/23,2023
52-230125,8,1/25/23,2023
52-230130,8,1/30/23,2023
52-230131,8,1/31/23,2023
52-230201,8,2/1/23,2023
52-230206,8,2/6/23,2023
52-230207,8,2/7/23,2023
52-230208,8,2/8/23,2023
52-230213,8,2/13/23,2023
52-230214,8,2/14/23,2023
52-230215,8,2/15/23,2023
52-230220,8,2/20/23,2023
52-230221,8,2/21/23,2023
52-230222,8,2/22/23,2023
52-230227,8,2/27/23,2023
52-230228,8,2/28/23,2023
52-230301,8,3/1/23,2023
52-230306,8,3/6/23,2023
52-230307,8,3/7/23,2023
52-230308,8,3/8/23,2023
52-230313,8,3/13/23,2023
52-230314,8,3/14/23,2023
52-230315,8,3/15/23,2023
52-230320,8,3/20/23,2023
52-230321,8,3/21/23,2023
52-230322,8,3/22/23,2023
52-230327,8,3/27/23,2023
52-230328,8,3/28/23,2023
52-230329,8,3/29/23,2023
52-230403,8,4/3/23,2023
52-230404,8,4/4/23,2023
52-230405,8,4/5/23,2023
52-230410,8,4/10/23,2023
52-230411,8,4/11/23,2023
52-230412,8,4/12/23,2023
52-230417,8,4/17/23,2023
52-230418,8,4/18/23,2023
52-230419,8,4/19/23,2023
52-230424,8,4/24/23,2023
52-230425,8,4/25/23,2023
52-230426,8,4/26/23,2023
52-230501,8,5/1/23,2023
52-230502,8,5/2/23,2023
52-230503,8,5/3/23,2023
52-230508,8,5/8/23,2023
52-230509,8,5/9/23,2023
52-230510,8,5/10/23,2023
52-230515,8,5/15/23,2023
52-230516,8,5/16/23,2023
52-230517,8,5/17/23,2023
52-230522,8,5/22/23,2023
52-230523,8,5/23/23,2023
52-230524,8,5/24/23,2023
52-230529,8,5/29/23,2023
52-230530,8,5/30/23,2023
52-230531,8,5/31/23,2023
52-230613,8,6/13/23,2023
52-230614,8,6/14/23,2023
52-230619,8,6/19/23,2023
52-230620,8,6/20/23,2023
52-230621,8,6/21/23,2023
52-230626,8,6/26/23,2023
52-230627,8,6/27/23,2023
52-230628,8,6/28/23,2023
52-230703,8,7/3/23,2023
52-230704,8,7/4/23,2023
52-230705,8,7/5/23,2023
52-230710,8,7/10/23,2023
52-230711,8,7/11/23,2023
52-230712,8,7/12/23,2023
52-230717,8,7/17/23,2023
52-230718,8,7/18/23,2023
52-230719,8,7/19/23,2023
52-230724,8,7/24/23,2023
52-230725,8,7/25/23,2023
52-230726,8,7/26/23,2023
52-230731,8,7/31/23,2023
52-230801,8,8/1/23,2023
52-230802,8,8/2/23,2023
52-230807,8,8/7/23,2023
52-230808,8,8/8/23,2023
52-230809,8,8/9/23,2023
52-230814,8,8/14/23,2023
52-230815,8,8/15/23,2023
52-230816,8,8/16/23,2023
52-230821,8,8/21/23,2023
52-230822,8,8/22/23,2023
52-230823,8,8/23/23,2023
52-230828,8,8/28/23,2023
52-230829,8,8/29/23,2023
52-230830,8,8/30/23,2023
52-230904,8,9/4/23,2023
52-230905,8,9/5/23,2023
52-230906,8,9/6/23,2023
52-230911,8,9/11/23,2023
52-230912,8,9/12/23,2023
52-230913,8,9/13/23,2023
52-230918,8,9/18/23,2023
52-230919,8,9/19/23,2023
52-230920,8,9/20/23,2023
52-230925,8,9/25/23,2023
52-230926,8,9/26/23,2023
52-230927,8,9/27/23,2023
52-231002,8,10/2/23,2023
52-231003,8,10/3/23,2023
52-231004,8,10/4/23,2023
52-231009,8,10/9/23,2023
52-231010,8,10/10/23,2023
52-231011,8,10/11/23,2023
52-231016,8,10/16/23,2023
52-231017,8,10/17/23,2023
52-231018,8,10/18/23,2023
52-231023,8,10/23/23,2023
52-231024,8,10/24/23,2023
52-231025,8,10/25/23,2023
52-231030,8,10/30/23,2023
52-231031,8,10/31/23,2023
52-231101,8,11/1/23,2023
52-231106,8,11/6/23,2023
52-231107,8,11/7/23,2023
52-231108,8,11/8/23,2023
52-231113,8,11/13/23,2023
52-231114,8,11/14/23,2023
52-231115,8,11/15/23,2023
52-231120,8,11/20/23,2023
52-231121,8,11/21/23,2023
52-231122,8,11/22/23,2023
52-231127,8,11/27/23,2023
52-231128,8,11/28/23,2023
52-231129,8,11/29/23,2023
52-231204,8,12/4/23,2023
52-231205,8,12/5/23,2023
52-231206,8,12/6/23,2023
52-231211,8,12/11/23,2023
52-231212,8,12/12/23,2023
52-231213,8,12/13/23,2023
52-231218,8,12/18/23,2023
52-231219,8,12/19/23,2023
52-231220,8,12/20/23,2023
52-231225,8,12/25/23,2023
52-231226,8,12/26/23,2023
52-231227,8,12/27/23,2023
52-240101,8,1/1/24,2024
52-240102,8,1/2/24,2024
52-240103,8,1/3/24,2024
52-240108,8,1/8/24,2024
52-240109,8,1/9/24,2024
52-240110,8,1/10/24,2024
52-240115,8,1/15/24,2024
52-240116,8,1/16/24,2024
52-240117,8,1/17/24,2024
52-240122,8,1/22/24,2024
52-240123,8,1/23/24,2024
52-240124,8,1/24/24,2024
52-240129,8,1/29/24,2024
52-240130,8,1/30/24,2024
52-240131,8,1/31/24,2024
52-240205,8,2/5/24,2024
52-240206,8,2/6/24,2024
52-240207,8,2/7/24,2024
52-240212,8,2/12/24,2024
52-240213,8,2/13/24,2024
52-240214,8,2/14/24,2024
52-240219,8,2/19/24,2024
52-240220,8,2/20/24,2024
52-240221,8,2/21/24,2024
84-220815,9,8/15/22,2022
84-220816,9,8/16/22,2022
84-220818,9,8/18/22,2022
84-220822,9,8/22/22,2022
84-220823,9,8/23/22,2022
84-220825,9,8/25/22,2022
84-220829,9,8/29/22,2022
84-220830,9,8/30/22,2022
84-220901,9,9/1/22,2022
84-220906,9,9/6/22,2022
84-220908,9,9/8/22,2022
84-220912,9,9/12/22,2022
84-220913,9,9/13/22,2022
84-220915,9,9/15/22,2022
84-220919,9,9/19/22,2022
84-220920,9,9/20/22,2022
84-220922,9,9/22/22,2022
84-220926,9,9/26/22,2022
84-220927,9,9/27/22,2022
84-220929,9,9/29/22,2022
84-221003,9,10/3/22,2022
84-221004,9,10/4/22,2022
84-221006,9,10/6/22,2022
84-221010,9,10/10/22,2022
84-221011,9,10/11/22,2022
84-221013,9,10/13/22,2022
84-221017,9,10/17/22,2022
84-221018,9,10/18/22,2022
84-221020,9,10/20/22,2022
84-221024,9,10/24/22,2022
84-221025,9,10/25/22,2022
84-221027,9,10/27/22,2022
84-221031,9,10/31/22,2022
84-221101,9,11/1/22,2022
84-221103,9,11/3/22,2022
84-221107,9,11/7/22,2022
84-221109,9,11/9/22,2022
84-221110,9,11/10/22,2022
84-221114,9,11/14/22,2022
84-221115,9,11/15/22,2022
84-221117,9,11/17/22,2022
84-221121,9,11/21/22,2022
84-221122,9,11/22/22,2022
84-221123,9,11/23/22,2022
84-221128,9,11/28/22,2022
84-221129,9,11/29/22,2022
84-221201,9,12/1/22,2022
84-221205,9,12/5/22,2022
84-221206,9,12/6/22,2022
84-221208,9,12/8/22,2022
84-221212,9,12/12/22,2022
84-221213,9,12/13/22,2022
84-221219,9,12/19/22,2022
84-221220,9,12/20/22,2022
84-221222,9,12/22/22,2022
84-221227,9,12/27/22,2022
84-221229,9,12/29/22,2022
84-230103,9,1/3/23,2023
84-230105,9,1/5/23,2023
84-230109,9,1/9/23,2023
84-230112,9,1/12/23,2023
84-230117,9,1/17/23,2023
84-230119,9,1/19/23,2023
84-230123,9,1/23/23,2023
84-230124,9,1/24/23,2023
84-230126,9,1/26/23,2023
84-230130,9,1/30/23,2023
84-230131,9,1/31/23,2023
84-230202,9,2/2/23,2023
84-230206,9,2/6/23,2023
84-230207,9,2/7/23,2023
84-230209,9,2/9/23,2023
84-230214,9,2/14/23,2023
84-230215,9,2/15/23,2023
84-230216,9,2/16/23,2023
84-230220,9,2/20/23,2023
84-230221,9,2/21/23,2023
84-230223,9,2/23/23,2023
84-230227,9,2/27/23,2023
84-230228,9,2/28/23,2023
84-230302,9,3/2/23,2023
84-230306,9,3/6/23,2023
84-230307,9,3/7/23,2023
